223;Jack Quinn;BUF;BUF;R;75;14;23;37;28;23;51;863333;307;0;Ben
238;Brandon Tanev;SEA;SEA;L;82;16;19;35;32;19;51;3500000;308;0;no
246;Jordan Staal;CAR;CAR;C;81;17;17;34;34;17;51;2900000;309;0;no
355;Brian Dumoulin;SEA;PIT;D;82;1;24;25;3;48;51;3150000;310;0;no
376;Connor Clifton;BUF;BOS;D;78;5;18;23;15;36;51;3333333;311;0;no
208;Nikolaj Ehlers;WPG;WPG;L;45;12;26;38;24;26;50;6000000;312;0;no
228;Alex Iafallo;WPG;LAK;L;59;14;22;36;28;22;50;4000000;313;0;no
9999;Adin Hill;VGK;VGK;G;25;16;0;0;48;0;49;4900000;314;1;no
9999;Casey Desmith;MTL;PIT;G;33;15;0;0;45;0;49;1800000;315;4;no
9999;Matt Murray;DAL;TOR;G;26;14;1;0;42;5;49;775000;316;2;no
220;Teuvo Teravainen;CAR;CAR;L;68;12;25;37;24;25;49;5400000;317;0;no
231;Stefan Noesen;CAR;CAR;R;78;13;23;36;26;23;49;762500;318;0;no
233;Adam Lowry;WPG;WPG;C;82;13;23;36;26;23;49;3250000;319;0;no
236;Cody Glass;NAS;NSH;C;72;14;21;35;28;21;49;2500000;320;0;no
241;Kasperi Kapanen;STL;PIT,STL;R;66;15;19;34;30;19;49;3200000;321;0;no
249;Travis Boyd;ARI;ARI;C;82;15;19;34;30;19;49;1750000;322;0;no
252;Kyle Palmieri;NYI;NYI;C;55;16;17;33;32;17;49;5000000;323;0;no
267;Nicholas Paul;TBL;TBL;L;80;17;15;32;34;15;49;3150000;324;0;no
272;Eeli Tolvanen;SEA;NSH,SEA;R;61;18;13;31;36;13;49;1450000;325;0;no
358;Marcus Pettersson;PIT;PIT;D;68;1;23;24;3;46;49;4025175;326;0;no
360;Matt Benning;SJS;SJS;D;77;1;23;24;3;46;49;1250000;327;0;no
242;Mike Hoffman;SJS;MTL;L;67;14;20;34;28;20;48;4500000;328;0;no
255;Kevin Labanc;SJS;SJS;R;72;15;18;33;30;18;48;4725000;329;0;no
268;Ross Colton;COL;TBL;C;81;16;16;32;32;16;48;4000000;330;0;no
274;Trent Frederic;BOS;BOS;C;79;17;14;31;34;14;48;2300000;331;0;no
374;Nick Leddy;STL;STL;D;78;2;21;23;6;42;48;4000000;332;0;no
379;Brenden Dillon;WPG;WPG;D;82;2;21;23;6;42;48;3900000;333;0;no
386;Luke Schenn;NAS;VAN,TOR;D;70;4;18;22;12;36;48;2750000;334;0;no
392;Adam Pelech;NYI;NYI;D;61;6;15;21;18;30;48;5750000;335;0;no
397;Travis Hamonic;OTT;OTT;D;75;6;15;21;18;30;48;1100000;336;0;no
399;Colin Miller;NJD;DAL;D;79;6;15;21;18;30;48;1850000;337;0;no
9999;Dan Vladar;CGY;CGY;G;23;14;0;0;42;0;47;2200000;338;5;no
250;Jordan Martinook;CAR;CAR;L;82;13;21;34;26;21;47;1800000;339;0;no
283;Pierre Engvall;NYI;TOR,NYI;L;76;17;13;30;34;13;47;3000000;340;0;no
398;Pierre-Olivier Joseph;PIT;PIT;D;75;5;16;21;15;32;47;825000;341;0;no
280;Ryan O'Reilly;NAS;STL,TOR;C;53;16;14;30;32;14;46;4500000;342;0;no
298;Nick Bjugstad;ARI;ARI,EDM;C;78;17;12;29;34;12;46;2100000;343;0;no
342;Kirill Marchenko;CLB;CBJ;R;59;21;4;25;42;4;46;925000;344;0;no
383;Oliver Ekman-Larsson;FLA;VAN;D;54;2;20;22;6;40;46;2250000;345;0;no
388;Alexander Romanov;NYI;NYI;D;76;2;20;22;6;40;46;2500000;346;0;no
400;Jonas Siegenthaler;NJD;NJD;D;80;4;17;21;12;34;46;3400000;347;0;no
9999;Anton Forsberg;OTT;OTT;G;25;11;2;0;33;10;45;2750000;348;2;no
247;Blake Lizotte;LAK;LAK;C;81;11;23;34;22;23;45;1675000;349;0;no
257;Anton Lundell;FLA;FLA;C;73;12;21;33;24;21;45;925000;350;0;no
407;Nick Perbix;TBL;TBL;D;69;5;15;20;15;30;45;1125000;351;0;no
411;Mikey Anderson;LAK;LAK;D;77;5;15;20;15;30;45;4125000;352;0;no
427;Nate Schmidt;WPG;WPG;D;71;7;12;19;21;24;45;5950000;353;0;no
442;Jake Walman;DET;DET;D;63;9;9;18;27;18;45;3400000;354;0;no
253;Sonny Milano;WAS;WSH;L;64;11;22;33;22;22;44;1900000;355;0;no
261;Tyler Johnson;CHI;CHI;C;56;12;20;32;24;20;44;5000000;356;0;no
265;JJ Peterka;BUF;BUF;R;77;12;20;32;24;20;44;855833;357;0;Couv
281;Nicolas Roy;VGK;VGK;C;65;14;16;30;28;16;44;3000000;358;0;no
288;Alex Newhook;MTL;COL;C;82;14;16;30;28;16;44;2900000;359;0;no
301;Evander Kane;EDM;EDM;L;41;16;12;28;32;12;44;5125000;360;0;no
428;Vladislav Gavrikov;LAK;CBJ,LAK;D;72;6;13;19;18;26;44;5875000;361;0;no
438;Calle Rosen;STL;STL;D;49;8;10;18;24;20;44;762500;362;0;no
273;Mason Marchment;DAL;DAL;L;68;12;19;31;24;19;43;4500000;363;0;no
282;Yegor Sharangovich;CGY;NJD;C;75;13;17;30;26;17;43;3100000;364;0;no
309;Jonatan Berggren;DET;DET;R;67;15;13;28;30;13;43;925000;365;0;no
315;Michael Amadio;VGK;VGK;R;67;16;11;27;32;11;43;762500;366;0;no
406;David Savard;MTL;MTL;D;62;3;17;20;9;34;43;3500000;367;0;no
410;Rasmus Ristolainen;PHI;PHI;D;74;3;17;20;9;34;43;5100000;368;0;no
416;Brett Kulak;EDM;EDM;D;82;3;17;20;9;34;43;2750000;369;0;no
417;Will Borgen;SEA;SEA;D;82;3;17;20;9;34;43;2700000;370;0;no
430;Ben Chiarot;DET;DET;D;76;5;14;19;15;28;43;4750000;371;0;no
9999;Charlie Lindgren;WAS;WSH;G;26;13;0;0;39;0;42;1100000;372;3;no
269;Alex Kerfoot;ARI;TOR;C;82;10;22;32;20;22;42;3500000;373;0;no
276;Barclay Goodrow;NYR;NYR;C;82;11;20;31;22;20;42;3641667;374;0;no
286;Colton Sissons;NAS;NSH;C;82;12;18;30;24;18;42;2857143;375;0;no
299;Jeff Carter;PIT;PIT;C;79;13;16;29;26;16;42;3125000;376;0;no
405;Cam York;PHI;PHI;D;54;2;18;20;6;36;42;1600000;377;0;no
408;Ryan Mcdonagh;NAS;NSH;D;71;2;18;20;6;36;42;6750000;378;0;no
446;Timothy Liljegren;TOR;TOR;D;67;6;12;18;18;24;42;1400000;379;0;no
294;James Van Riemsdyk;BOS;PHI;L;61;12;17;29;24;17;41;1000000;380;0;no
302;Ilya Mikheyev;VAN;VAN;R;46;13;15;28;26;15;41;4750000;381;0;no
304;Arthur Kaliyev;LAK;LAK;R;56;13;15;28;26;15;41;894167;382;0;Couv
308;Warren Foegele;EDM;EDM;L;67;13;15;28;26;15;41;2750000;383;0;no
317;Ryan Donato;CHI;SEA;C;71;14;13;27;28;13;41;2000000;384;0;no
340;William Carrier;VGK;VGK;L;56;16;9;25;32;9;41;1400000;385;0;no
454;Braden Schneider;NYR;NYR;D;81;5;13;18;15;26;41;925000;386;0;no
256;Evgenii Dadonov;DAL;MTL,DAL;R;73;7;26;33;14;26;40;2250000;387;0;no
292;Anthony Cirelli;TBL;TBL;C;58;11;18;29;22;18;40;6250000;388;0;no
303;Ryan Johansen;COL;NSH;C;55;12;16;28;24;16;40;4000000;389;0;no
321;Miles Wood;COL;NJD;L;76;13;14;27;26;14;40;2500000;390;0;no
324;Christian Fischer;DET;ARI;R;80;13;14;27;26;14;40;1125000;391;0;no
329;Nico Sturm;SJS;SJS;C;74;14;12;26;28;12;40;2000000;392;0;no
436;Kaiden Guhle;MTL;MTL;D;44;4;14;18;12;28;40;863333;393;0;no
444;John Marino;NJD;NJD;D;64;4;14;18;12;28;40;4400000;394;0;no
9999;Alex Stalock;ANA;CHI;G;24;9;2;0;27;10;39;800000;395;2;no
9999;Kaapo Kahkonen;SJS;SJS;G;37;9;1;0;27;5;39;2750000;396;7;no
284;Jason Dickinson;CHI;CHI;C;78;9;21;30;18;21;39;2650000;397;0;no
290;Michael Rasmussen;DET;DET;C;56;10;19;29;20;19;39;1460000;398;0;no
293;Trevor Moore;LAK;LAK;L;59;10;19;29;20;19;39;4200000;399;0;Math
300;Jesper Fast;CAR;CAR;R;80;10;19;29;20;19;39;2400000;400;0;no
311;Kyle Okposo;BUF;BUF;R;75;11;17;28;22;17;39;2500000;401;0;no
316;Sam Lafferty;TOR;CHI,TOR;C;70;12;15;27;24;15;39;1150000;402;0;no
278;Tyler Bertuzzi;TOR;DET,BOS;L;50;8;22;30;16;22;38;5500000;403;0;Math
279;Cole Perfetti;WPG;WPG;C;51;8;22;30;16;22;38;894167;404;0;Alain
305;Christian Dvorak;MTL;MTL;C;64;10;18;28;20;18;38;4450000;405;0;no
306;Sam Steel;DAL;MIN;C;65;10;18;28;20;18;38;850000;406;0;no
307;Oskar Sundqvist;STL;DET,MIN;C;67;10;18;28;20;18;38;775000;407;0;no
313;Gustav Nyquist;NAS;CBJ,MIN;C;51;11;16;27;22;16;38;3185000;408;0;no
314;Anthony Mantha;WAS;WSH;R;67;11;16;27;22;16;38;5700000;409;0;no
337;Jack Mcbain;ARI;ARI;C;82;12;14;26;24;14;38;1599999;410;0;no
344;Nic Dowd;WAS;WSH;C;65;13;12;25;26;12;38;1300000;411;0;no
363;Pius Suter;VAN;DET;C;79;14;10;24;28;10;38;1600000;412;0;no
448;Erik Brannstrom;OTT;OTT;D;74;2;16;18;6;32;38;2000000;413;0;no
451;Justin Holl;DET;TOR;D;80;2;16;18;6;32;38;3400000;414;0;no
459;Jordan Harris;MTL;MTL;D;65;4;13;17;12;26;38;1400000;415;0;no
474;Nils Lundkvist;DAL;DAL;D;60;6;10;16;18;20;38;925000;416;0;no
481;Martin Fehervary;WAS;WSH;D;67;6;10;16;18;20;38;2675000;417;0;no
488;Jani Hakanpää;DAL;DAL;D;82;6;10;16;18;20;38;1500000;418;0;no
310;Morgan Geekie;BOS;SEA;C;69;9;19;28;18;19;37;2000000;419;0;no
312;Ty Dellandrea;DAL;DAL;C;82;9;19;28;18;19;37;900000;420;0;no
352;Corey Perry;CHI;TBL;R;81;12;13;25;24;13;37;4000000;421;0;no
373;Noel Acciari;PIT;STL,TOR;C;77;14;9;23;28;9;37;2000000;422;0;no
443;Ryan Lindgren;NYR;NYR;D;63;1;17;18;3;34;37;3000000;423;0;no
450;Marc-Edouard Vlasic;SJS;SJS;D;78;1;17;18;3;34;37;7000000;424;0;no
463;Ian Cole;VAN;TBL;D;78;3;14;17;9;28;37;3000000;425;0;no
465;Nicolas Hague;VGK;VGK;D;81;3;14;17;9;28;37;2294150;426;0;no
322;Nick Cousins;FLA;FLA;C;79;9;18;27;18;18;36;1100000;427;0;no
327;Nick Foligno;CHI;BOS;L;60;10;16;26;20;16;36;4000000;428;0;no
334;Jakob Silfverberg;ANA;ANA;R;81;10;16;26;20;16;36;5250000;429;0;no
353;Jimmy Vesey;NYR;NYR;L;81;11;14;25;22;14;36;800000;430;0;no
359;Eric Robinson;CLB;CBJ;L;72;12;12;24;24;12;36;1600000;431;0;no
361;Yakov Trenin;NAS;NSH;C;77;12;12;24;24;12;36;1700000;432;0;no
364;Matt Nieto;PIT;SJS,COL;L;81;12;12;24;24;12;36;900000;433;0;no
462;Radko Gudas;ANA;FLA;D;72;2;15;17;6;30;36;4000000;434;0;no
484;Caleb Jones;CAR;CHI;D;73;4;12;16;12;24;36;775000;435;0;no
489;Josh Mahura;FLA;FLA;D;82;4;12;16;12;24;36;925000;436;0;no
330;Peyton Krebs;BUF;BUF;C;74;9;17;26;18;17;35;863333;437;0;no
338;Logan O'Connor;COL;COL;R;82;9;17;26;18;17;35;1050000;438;0;no
341;Kailer Yamamoto;SEA;EDM;R;58;10;15;25;20;15;35;1500000;439;0;no
345;Mattias Janmark;EDM;EDM;C;66;10;15;25;20;15;35;1000000;440;0;no
381;Tom Wilson;WAS;WSH;R;33;13;9;22;26;9;35;5166667;441;0;no
389;Garnet Hathaway;PHI;WSH,BOS;R;84;13;9;22;26;9;35;2375000;442;0;no
464;Tyler Myers;VAN;VAN;D;78;1;16;17;3;32;35;6000000;443;0;no
466;Brayden Mcnabb;VGK;VGK;D;82;1;16;17;3;32;35;2850000;444;0;no
480;Dmitry Kulikov;FLA;ANA,PIT;D;67;3;13;16;9;26;35;1000000;445;0;no
485;Brandon Carlo;BOS;BOS;D;75;3;13;16;9;26;35;4100000;446;0;no
487;Carson Soucy;VAN;SEA;D;78;3;13;16;9;26;35;3250000;447;0;no
9999;Spencer Martin;VAN;VAN;G;27;11;0;0;33;0;34;762500;448;1;no
326;David Kampf;TOR;TOR;C;82;7;20;27;14;20;34;2400000;449;0;no
346;Philipp Kurashev;CHI;CHI;C;70;9;16;25;18;16;34;2250000;450;0;no
347;Sammy Blais;STL;NYR,STL;L;71;9;16;25;18;16;34;1000000;451;0;no
368;Ryan Mcleod;EDM;EDM;C;57;11;12;23;22;12;34;2100000;452;0;no
377;Dakota Joshua;VAN;VAN;C;79;11;12;23;22;12;34;825000;453;0;no
403;Rafael Harvey-Pinard;MTL;MTL;L;34;14;6;20;28;6;34;1100000;454;0;no
483;Erik Cernak;TBL;TBL;D;70;2;14;16;6;28;34;5200000;455;0;no
493;Justin Barron;MTL;MTL;D;39;4;11;15;12;22;34;925000;456;0;no
529;Jalen Chatfield;CAR;CAR;D;78;6;8;14;18;16;34;762500;457;0;no
9999;Petr Mrazek;CHI;CHI;G;38;10;0;0;30;0;33;3800000;458;3;no
351;Vladislav Namestnikov;WPG;TBL,WPG;C;77;8;17;25;16;17;33;2000000;459;0;no
380;Lars Eller;PIT;WSH,COL;C;84;10;13;23;20;13;33;2450000;460;0;no
412;Derek Ryan;EDM;EDM;C;80;13;7;20;26;7;33;900000;461;0;no
505;Johnathan Kovacevic;MTL;MTL;D;77;3;12;15;9;24;33;766667;462;0;no
506;Jake Middleton;MIN;MIN;D;79;3;12;15;9;24;33;2450000;463;0;no
508;Marc Staal;PHI;FLA;D;82;3;12;15;9;24;33;1100000;464;0;no
546;Connor Murphy;CHI;CHI;D;80;7;6;13;21;12;33;4400000;465;0;no
348;Tyson Jost;BUF;MIN,BUF;C;71;7;18;25;14;18;32;2000000;466;0;no
391;Klim Kostin;DET;EDM;C;57;11;10;21;22;10;32;2000000;467;0;no
418;Ryan Lomberg;FLA;FLA;L;82;12;8;20;24;8;32;800000;468;0;no
511;Nick Blankenburg;CLB;CBJ;D;36;4;10;14;12;20;32;825000;469;0;no
527;Nick Seeler;PHI;PHI;D;77;4;10;14;12;20;32;775000;470;0;no
530;Matt Dumba;ARI;MIN;D;79;4;10;14;12;20;32;3900000;471;0;no
547;Andrew Peeke;CLB;CBJ;D;80;6;7;13;18;14;32;2750000;472;0;no
9999;Connor Ingram;ARI;ARI;G;26;6;1;0;18;5;31;1950000;473;8;no
291;Jonathan Drouin;COL;MTL;L;58;2;27;29;4;27;31;825000;474;0;no
339;Juuso Parssinen;NAS;NSH;C;45;6;19;25;12;19;31;850833;475;0;no
367;Ondrej Palat;NJD;NJD;L;49;8;15;23;16;15;31;6000000;476;0;no
395;Jesper Boqvist;BOS;NJD;C;70;10;11;21;20;11;31;775000;477;0;no
409;Sean Kuraly;CLB;CBJ;C;71;11;9;20;22;9;31;2500000;478;0;no
413;Radek Faksa;DAL;DAL;C;81;11;9;20;22;9;31;3250000;479;0;no
421;Carl Grundstrom;LAK;LAK;R;57;12;7;19;24;7;31;1300000;480;0;no
429;Brock Mcginn;ANA;PIT,ANA;L;75;12;7;19;24;7;31;2750000;481;0;no
439;Paul Cotter;VGK;VGK;C;55;13;5;18;26;5;31;775000;482;0;no
507;Cody Ceci;EDM;EDM;D;80;1;14;15;3;28;31;3250000;483;0;no
522;Jonas Brodin;MIN;MIN;D;60;3;11;14;9;22;31;6000000;484;0;no
526;Alec Martinez;VGK;VGK;D;77;3;11;14;9;22;31;5250000;485;0;no
532;Troy Stecher;ARI;ARI,CGY;D;81;3;11;14;9;22;31;1100000;486;0;no
538;Arber Xhekaj;MTL;MTL;D;51;5;8;13;15;16;31;828333;487;0;no
333;Michael Mcleod;NJD;NJD;C;80;4;22;26;8;22;30;1400000;488;0;no
385;Danton Heinen;BOS;PIT;L;65;8;14;22;16;14;30;0;489;0;no
509;Conor Timmins;TOR;ARI,TOR;D;27;2;12;14;6;24;30;1100000;490;0;no
517;Gavin Bayreuther;DAL;CBJ;D;51;2;12;14;6;24;30;775000;491;0;no
520;Tj Brodie;TOR;TOR;D;58;2;12;14;6;24;30;5000000;492;0;no
525;Ilya Lyubushkin;ANA;BUF;D;68;2;12;14;6;24;30;2750000;493;0;no
370;Fabian Zetterlund;SJS;NJD,SJS;L;67;6;17;23;12;17;29;1450000;494;0;no
384;Emil Bemstrom;CLB;CBJ;R;55;7;15;22;14;15;29;900000;495;0;no
396;Morgan Barron;WPG;WPG;C;70;8;13;21;16;13;29;1350000;496;0;no
414;Joe Veleno;DET;DET;C;81;9;11;20;18;11;29;825000;497;0;no
415;Trevor Lewis;LAK;CGY;C;82;9;11;20;18;11;29;775000;498;0;no
419;Hudson Fasching;NYI;NYI;R;49;10;9;19;20;9;29;775000;499;0;no
422;Nick Bonino;NYR;SJS,PIT;C;62;10;9;19;20;9;29;800000;500;0;no
426;Alexey Toropchenko;STL;STL;R;69;10;9;19;20;9;29;1250000;501;0;no
432;Andrew Cogliano;COL;COL;C;79;10;9;19;20;9;29;825000;502;0;no
433;Steven Lorentz;FLA;SJS;C;80;10;9;19;20;9;29;1050000;503;0;no
540;Henri Jokiharju;BUF;BUF;D;60;3;10;13;9;20;29;2500000;504;0;no
544;Sean Walker;PHI;LAK;D;70;3;10;13;9;20;29;2650000;505;0;no
554;Derek Forbort;BOS;BOS;D;54;5;7;12;15;14;29;3000000;506;0;no
556;Zach Whitecloud;VGK;VGK;D;59;5;7;12;15;14;29;2750000;507;0;no
390;Nicklas Backstrom;WAS;WSH;C;39;7;14;21;14;14;28;9200000;508;0;no
393;Marcus Foligno;MIN;MIN;L;65;7;14;21;14;14;28;3100000;509;0;no
425;Max Jones;ANA;ANA;L;69;9;10;19;18;10;28;1295000;510;0;no
452;Zemgus Girgensons;BUF;BUF;L;80;10;8;18;20;8;28;2500000;511;0;no
458;Sheldon Dries;VAN;VAN;C;63;11;6;17;22;6;28;762500;512;0;no
541;Joel Edmundson;WAS;MTL;D;61;2;11;13;6;22;28;1750000;513;0;no
401;Casey Cizikas;NYI;NYI;C;81;6;15;21;12;15;27;2500000;514;0;no
423;Tyler Motte;TBL;OTT,NYR;C;62;8;11;19;16;11;27;800000;515;0;no
456;Noah Gregor;TOR;SJS;C;57;10;7;17;20;7;27;0;516;0;no
467;Jakub Vrana;STL;DET,STL;L;25;11;5;16;22;5;27;2625000;517;0;no
543;Erik Gudbranson;CLB;CBJ;D;70;1;12;13;3;24;27;4000000;518;0;no
560;Jeremy Lauzon;NAS;NSH;D;67;3;9;12;9;18;27;2000000;519;0;no
404;Adam Ruzicka;CGY;CGY;C;44;6;14;20;12;14;26;762500;520;0;no
431;Milan Lucic;BOS;CGY;L;77;7;12;19;14;12;26;1000000;521;0;no
434;Matt Martin;NYI;NYI;L;81;7;12;19;14;12;26;1500000;522;0;no
447;Keegan Kolesar;VGK;VGK;R;74;8;10;18;16;10;26;1400000;523;0;no
552;Calvin De Haan;TBL;CAR;D;53;2;10;12;6;20;26;775000;524;0;no
561;Jon Merrill;MIN;MIN;D;73;2;10;12;6;20;26;1200000;525;0;no
566;Scott Harrington;ANA;SJS,ANA;D;45;4;7;11;12;14;26;0;526;0;no
575;Mario Ferraro;SJS;SJS;D;72;4;7;11;12;14;26;3250000;527;0;no
382;Quinton Byfield;LAK;LAK;C;53;3;19;22;6;19;25;894167;528;0;no
445;Tomas Nosek;NJD;BOS;L;66;7;11;18;14;11;25;1000000;529;0;no
478;Craig Smith;DAL;BOS,WSH;C;64;9;7;16;18;7;25;1000000;530;0;no
555;Jaycob Megna;SEA;SJS,SEA;D;54;1;11;12;3;22;25;762500;531;0;no
565;Marcus Bjork;CLB;CBJ;D;33;3;8;11;9;16;25;775000;532;0;no
449;Tanner Jeannot;TBL;NSH,TBL;L;76;6;12;18;12;12;24;2665000;533;0;Couv
453;Connor Dewar;MIN;MIN;C;81;6;12;18;12;12;24;800000;534;0;no
460;Denis Gurianov;NAS;DAL,MTL;R;66;7;10;17;14;10;24;850000;535;0;no
498;Wade Allison;PHI;PHI;R;60;9;6;15;18;6;24;785000;536;0;no
569;Jordan Oesterle;CGY;DET;D;52;2;9;11;6;18;24;925000;537;0;no
578;Dante Fabbro;NAS;NSH;D;79;2;9;11;6;18;24;2500000;538;0;no
583;Brad Hunt;COL;COL;D;47;4;6;10;12;12;24;762500;539;0;no
9999;Elvis Merzlikins;CLB;CBJ;G;27;7;0;0;21;0;23;5400000;540;2;no
435;Philip Tomasino;NAS;NSH;C;31;5;13;18;10;13;23;863333;541;0;no
455;Sean Monahan;MTL;MTL;C;25;6;11;17;12;11;23;1985000;542;0;no
468;Robby Fabbri;DET;DET;C;28;7;9;16;14;9;23;4000000;543;0;no
469;Oliver Wahlstrom;NYI;NYI;R;35;7;9;16;14;9;23;874125;544;0;no
475;Tyler Pitlick;NYR;STL;C;61;7;9;16;14;9;23;787500;545;0;no
519;Julien Gauthier;NYI;NYR,OTT;R;57;9;5;14;18;5;23;787500;546;0;no
586;Artem Zub;OTT;OTT;D;53;3;7;10;9;14;23;4600000;547;0;no
593;Simon Benoit;TOR;ANA;D;78;3;7;10;9;14;23;775000;548;0;no
470;Jesse Ylonen;MTL;MTL;R;37;6;10;16;12;10;22;775000;549;0;no
490;Lukas Reichel;CHI;CHI;L;23;7;8;15;14;8;22;925000;550;0;no
491;Luke Evangelista;NAS;NSH;R;24;7;8;15;14;8;22;797500;551;0;no
499;Michael Pezzetta;MTL;MTL;L;63;7;8;15;14;8;22;812500;552;0;no
512;Brendan Gallagher;MTL;MTL;R;37;8;6;14;16;6;22;6500000;553;0;no
514;Sam Gagner;EDM;WPG;C;48;8;6;14;16;6;22;0;554;0;no
579;Josh Manson;COL;COL;D;27;2;8;10;6;16;22;4500000;555;0;no
587;Mattias Samuelsson;BUF;BUF;D;55;2;8;10;6;16;22;4285714;556;0;no
420;Jake Evans;MTL;MTL;C;54;2;17;19;4;17;21;1700000;557;0;no
440;Mathieu Joseph;OTT;OTT;R;56;3;15;18;6;15;21;2950000;558;0;no
461;Cole Smith;NAS;NSH;L;69;4;13;17;8;13;21;775000;559;0;no
471;Mason Appleton;WPG;WPG;C;41;5;11;16;10;11;21;2166667;560;0;no
473;Boris Katchouk;CHI;CHI;L;58;5;11;16;10;11;21;758333;561;0;no
492;Dylan Guenther;ARI;ARI;R;33;6;9;15;12;9;21;894167;562;0;no
494;Nathan Bastian;NJD;NJD;R;43;6;9;15;12;9;21;1350000;563;0;no
495;Rem Pitlick;PIT;MTL;C;46;6;9;15;12;9;21;1100000;564;0;no
504;Oskar Lindblom;SJS;SJS;L;73;6;9;15;12;9;21;2500000;565;0;no
513;Joel Armia;MTL;MTL;R;43;7;7;14;14;7;21;3400000;566;0;no
518;Ryan Poehling;PHI;PIT;C;53;7;7;14;14;7;21;1400000;567;0;no
524;Liam Foudy;CLB;CBJ;C;62;7;7;14;14;7;21;762500;568;0;no
608;Jan Rutta;SJS;PIT;D;56;3;6;9;9;12;21;2750000;569;0;no
477;Teddy Blueger;VAN;PIT,VGK;C;63;4;12;16;8;12;20;1900000;570;0;no
482;Nils Aman;VAN;VAN;C;68;4;12;16;8;12;20;883750;571;0;no
496;Michael Eyssimont;TBL;WPG,SJS,TBL;C;54;5;10;15;10;10;20;800000;572;0;no
500;Mathieu Olivier;CLB;CBJ;R;66;5;10;15;10;10;20;1100000;573;0;no
503;Ryan Reaves;TOR;NYR,MIN;R;73;5;10;15;10;10;20;1350000;574;0;no
510;Alex Belzile;NYR;MTL;R;31;6;8;14;12;8;20;775000;575;0;no
515;Axel Jonsson Fjallby;WPG;WPG;L;50;6;8;14;12;8;20;775000;576;0;no
535;Kiefer Sherwood;NAS;NSH;L;32;7;6;13;14;6;20;775000;577;0;no
577;Austin Watson;TBL;OTT;L;75;9;2;11;18;2;20;0;578;0;no
601;Alexandre Carrier;NAS;NSH;D;43;2;7;9;6;14;20;2500000;579;0;no
497;Aliaksei Protas;WAS;WSH;C;58;4;11;15;8;11;19;789167;580;0;no
531;Patrick Maroon;MIN;TBL;L;80;5;9;14;10;9;19;800000;581;0;no
539;Brett Howden;VGK;VGK;C;54;6;7;13;12;7;19;1900000;582;0;no
549;Jaret Anderson Dolan;LAK;LAK;C;46;7;5;12;14;5;19;775000;583;0;no
551;Mark Jankowski;NAS;NSH;C;50;7;5;12;14;5;19;775000;584;0;no
584;Brandon Duhaime;MIN;MIN;R;51;9;1;10;18;1;19;1100000;585;0;no
609;Jacob Bryson;BUF;BUF;D;59;1;8;9;3;16;19;1850000;586;0;no
612;Zachary Werenski;CLB;CBJ;D;13;3;5;8;9;10;19;9583333;587;0;no
616;Ben Hutton;VGK;VGK;D;31;3;5;8;9;10;19;850000;588;0;no
501;Rasmus Kupari;WPG;LAK;C;66;3;12;15;6;12;18;1000000;589;0;no
523;Isac Lundestrom;ANA;ANA;C;61;4;10;14;8;10;18;1800000;590;0;no
534;Luke Kunin;SJS;SJS;C;31;5;8;13;10;8;18;2750000;591;0;no
536;Pontus Holmberg;TOR;TOR;R;37;5;8;13;10;8;18;800000;592;0;no
548;Phillip Di Giuseppe;VAN;VAN;L;30;6;6;12;12;6;18;775000;593;0;no
550;Cal Clutterbuck;NYI;NYI;R;49;6;6;12;12;6;18;1750000;594;0;no
559;Josh Archibald;TBL;PIT;R;62;6;6;12;12;6;18;800000;595;0;no
562;Nicolas Deslauriers;PHI;PHI;L;80;6;6;12;12;6;18;1750000;596;0;no
564;Walker Duehr;CGY;CGY;R;27;7;4;11;14;4;18;825000;597;0;no
574;Mark Kastelic;OTT;OTT;C;65;7;4;11;14;4;18;835000;598;0;no
599;Victor Soderstrom;ARI;ARI;D;30;0;9;9;0;18;18;863333;599;0;no
621;Kevin Bahl;NJD;NJD;D;42;2;6;8;6;12;18;1050000;600;0;no
622;Jarred Tinordi;CHI;CHI;D;44;2;6;8;6;12;18;1250000;601;0;no
632;Dylan Samberg;WPG;WPG;D;63;2;6;8;6;12;18;1400000;602;0;no
633;Jack Johnson;COL;CHI,COL;D;83;2;6;8;6;12;18;775000;603;0;no
646;Joshua Brown;ARI;ARI;D;68;4;3;7;12;6;18;1275000;604;0;no
533;Yegor Chinakhov;CLB;CBJ;R;30;4;9;13;8;9;17;800000;605;0;no
545;Pierre Edouard Bellemare;SEA;TBL;L;73;4;9;13;8;9;17;775000;606;0;no
558;Aj Greer;BOS;BOS;L;61;5;7;12;10;7;17;762500;607;0;no
571;Jordan Greenway;BUF;MIN,BUF;L;62;6;5;11;12;5;17;3000000;608;0;no
610;Joel Kiviranta;COL;DAL;L;70;8;1;9;16;1;17;0;609;0;no
617;Ian Mitchell;BOS;CHI;D;35;1;7;8;3;14;17;775000;610;0;no
618;Gustav Lindstrom;MTL;DET;D;36;1;7;8;3;14;17;950000;611;0;no
625;Nikita Zaitsev;CHI;OTT,CHI;D;46;1;7;8;3;14;17;4500000;612;0;no
626;Philip Broberg;EDM;EDM;D;46;1;7;8;3;14;17;863333;613;0;no
628;Riley Stillman;BUF;VAN,BUF;D;50;1;7;8;3;14;17;1350000;614;0;no
630;Jacob Macdonald;SJS;COL,SJS;D;58;1;7;8;3;14;17;762500;615;0;no
