noNhlRank;Jonas Brodin;MIN;NA;D;62;7;20;27;21;40;61;6000000;noPoolRank;no;31;10;2011;3;52.30;2.40;0.26;1.15
noNhlRank;Taylor Hall;CHI;NA;L;10;2;2;4;4;2;6;6000000;noPoolRank;no;32;1;2010;0;40.29;-3.80;1.01;1.52
noNhlRank;Brock Nelson;NYI;NA;C;82;34;35;69;68;35;103;6000000;noPoolRank;no;32;30;2010;0;49.50;0.60;1.16;2.31
noNhlRank;Nikolaj Ehlers;WPG;NA;L;82;25;36;61;50;36;86;6000000;noPoolRank;no;28;9;2014;0;55.10;4.50;1.12;2.57
noNhlRank;Sean Durzi;UTA;NA;D;76;9;32;41;27;64;91;6000000;noPoolRank;no;25;52;2018;3;49.50;2.00;0.14;0.84
noNhlRank;Tyler Toffoli;SJS;NA;C;79;33;22;55;66;22;88;6000000;noPoolRank;no;32;47;2010;3;82.46;4.40;0.48;0.84
noNhlRank;Ondrej Palat;NJD;NA;L;71;11;20;31;22;20;42;6000000;noPoolRank;no;33;207;2011;2;55.70;5.20;0.64;1.61
noNhlRank;William Karlsson;VGK;NA;C;70;30;30;60;60;30;90;5900000;noPoolRank;no;31;53;2011;2;57.30;7.79;1.34;2.46
noNhlRank;Neal Pionk;WPG;NA;D;82;5;28;33;15;56;71;5875000;noPoolRank;no;29;0;0;0;48.70;-4.70;0.18;0.88
noNhlRank;Vladislav Gavrikov;LAK;NA;D;77;6;17;23;18;34;52;5875000;noPoolRank;no;28;159;2015;0;53.80;-0.40;0.23;0.95
noNhlRank;Nick Schmaltz;UTA;NA;C;79;22;39;61;44;39;83;5850000;noPoolRank;no;28;20;2014;1;49.30;1.90;0.37;1.58
noNhlRank;Esa Lindell;DAL;NA;D;82;5;21;26;15;42;57;5800000;noPoolRank;no;30;74;2012;0;55.00;0.10;0.18;1.00
noNhlRank;Andrew Mangiapane;WAS;NA;C;75;14;26;40;28;26;54;5800000;noPoolRank;no;28;166;2015;0;51.60;2.90;0.41;1.66
noNhlRank;Pavel Buchnevich;STL;NA;R;80;27;36;63;54;36;90;5800000;noPoolRank;no;29;75;2013;0;49.40;7.70;0.50;1.65
noNhlRank;Trevor Zegras;ANA;NA;C;31;6;9;15;12;9;21;5750000;noPoolRank;no;23;9;2019;1;52.20;10.10;0.58;1.87
noNhlRank;Gustav Forsling;FLA;NA;D;79;10;29;39;30;58;88;5750000;noPoolRank;no;28;126;2014;7;55.80;3.00;0.31;1.33
noNhlRank;Adam Pelech;NYI;NA;D;58;1;15;16;3;30;33;5750000;noPoolRank;no;30;65;2012;4;48.80;-0.80;0;0.80
noNhlRank;T.J. Oshie;WAS;NA;R;52;12;13;25;24;13;37;5750000;noPoolRank;no;37;24;2005;0;46.10;-3.30;0.26;0.97
noNhlRank;Matt Roy;WAS;NA;D;81;5;20;25;15;40;55;5750000;noPoolRank;no;29;194;2015;5;55.10;1.40;0.22;0.82
noNhlRank;Casey Mittelstadt;COL;NA;C;80;18;39;57;36;39;75;5750000;noPoolRank;no;25;8;2017;2;82.85;2.85;0.32;0.97
noNhlRank;Andrew Copp;DET;NA;C;79;13;20;33;26;20;46;5625000;noPoolRank;no;30;104;2013;2;44.70;-2.00;0.60;1.50
noNhlRank;Vincent Trocheck;NYR;NA;C;82;25;52;77;50;52;102;5625000;noPoolRank;no;31;64;2011;4;54.20;6.69;0.44;1.84
